"","Abreviatura","FECHA_DEF","acumulados_estimados","tasa_4dias","tasa_suave","Estado","suave_duplex","Poblacion2010","per_capita"
"1884","GR","2020-08-10",1608.24976218552,1.02552172234306,1.02452599033093,"GUERRERO",114.427659114962,3388768,0.474582432962516
"1885","GR","2020-08-11",1617.75961972633,1.02140838549475,1.02194578436099,"GUERRERO",127.719379736329,3388768,0.477388720539835
"1886","GR","2020-08-12",1622.25764176685,1.01944464411141,1.02041963059261,"GUERRERO",137.162176407865,3388768,0.478716053080899
"1887","GR","2020-08-13",1635.01436379486,1.02138084865287,1.02041905886487,"GUERRERO",137.165978353456,3388768,0.482480465996747
"1888","GR","2020-08-14",1639.56221464891,1.01946989404235,1.02056691658631,"GUERRERO",136.189776907191,3388768,0.483822502646659
"1889","GR","2020-08-15",1653.26463799857,1.02194702960768,1.02291619965917,"GUERRERO",122.369214652228,3388768,0.487865984923893
"1890","GR","2020-08-16",1668.16890445133,1.02830084537896,1.02602569014998,"GUERRERO",107.913122730163,3388768,0.492264122079568
"1891","GR","2020-08-17",1676.79558663094,1.0255540402343,1.02750094763324,"GUERRERO",102.197960128712,3388768,0.494809791237092
"1892","GR","2020-08-18",1689.72439874937,1.03059486468538,1.02976632345057,"GUERRERO",94.5246693474644,3388768,0.498624986646877
"1893","GR","2020-08-19",1706.70067100003,1.03232152419721,1.03089439608578,"GUERRERO",91.1233304214423,3388768,0.503634557160606
"1894","GR","2020-08-20",1715.44426281515,1.0283396712633,1.02900726922941,"GUERRERO",96.9622363610071,3388768,0.506214725474021
"1895","GR","2020-08-21",1722.11637019848,1.02702821019383,1.02668573131067,"GUERRERO",105.278007590712,3388768,0.508183614280613
"1896","GR","2020-08-22",1730.8638375016,1.02434683359173,1.02330530008492,"GUERRERO",120.349133797418,3388768,0.510764926221445
"1897","GR","2020-08-23",1736.56677724202,1.01749932296241,1.0188999618456,"GUERRERO",148.080080460149,3388768,0.512447820931388
"1898","GR","2020-08-24",1743.32772491634,1.01625436786587,1.01731466177079,"GUERRERO",161.511862171072,3388768,0.514442925840995
"1899","GR","2020-08-25",1755.26812359919,1.01925058838903,1.01848332772572,"GUERRERO",151.386908447446,3388768,0.517966447865179
"1900","GR","2020-08-26",1764.05793960325,1.01917776625894,1.01951937809174,"GUERRERO",143.424710072066,3388768,0.520560256589784
"1901","GR","2020-08-27",1772.11671553547,1.02047139146006,1.01998725190872,"GUERRERO",140.099577406451,3388768,0.522938340876528
"1902","GR","2020-08-28",1777.89522628471,1.01982845845582,1.02052262323002,"GUERRERO",136.480739361347,3388768,0.524643536023922
"1903","GR","2020-08-29",1793.81764606157,1.02196218454839,1.02097040200379,"GUERRERO",133.595880402208,3388768,0.529342122583066
"1904","GR","2020-08-30",1799.56627459277,1.02012878046257,1.02010506833558,"GUERRERO",139.286659075252,3388768,0.531038499712218
"1905","GR","2020-08-31",1804.37017520337,1.01820052786882,1.01855474429657,"GUERRERO",150.809528769774,3388768,0.532456094723325
"1906","GR","2020-09-01",1809.34466560093,1.01768914098607,1.01598688204498,"GUERRERO",174.81161457856,3388768,0.533924029500082
"1907","GR","2020-09-02",1812.41723598503,1.01036871833895,1.01251811644182,"GUERRERO",222.869514606355,3388768,0.534830721957073
